team,year,playoffs,game,patch,playerid,player,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
Rogue,2020.1029411764705,0.27941176470588236,1.411764705882353,10.198088235294117,141.1764705882353,,,1991.8235294117646,0.5588235294117647,12.058823529411764,10.411764705882353,27.33823529411765,12.058823529411764,10.411764705882353,1.2647058823529411,0.1323529411764706,0.0,0.0,0.5735294117647058,,,,0.3681705882352941,0.6892602941176469,0.45588235294117646,2.25,2.5441176470588234,2.2058823529411766,2.5,0.5294117647058824,0.6029411764705882,0.45588235294117646,0.6176470588235294,,0.04411764705882353,0.04411764705882353,0.5735294117647058,1.0441176470588236,0.8823529411764706,0.5,0.6470588235294118,0.5441176470588235,0.75,6.632352941176471,5.632352941176471,0.4852941176470588,0.6029411764705882,1.1323529411764706,0.7647058823529411,57572.779411764706,1717.1955235294115,,2693.9898588235305,2544.0477735294116,109.29411764705883,3.280382352941177,45.0,1.3364838235294114,38.8235294117647,238.73529411764707,7.142480882352938,58323.85294117647,36629.32352941176,1105.8021250000002,,53423.044117647056,0.006028713235294115,,843.9117647058823,220.5441176470588,147.51470588235293,21.13235294117647,32.138125,15476.029411764706,18149.147058823528,314.25,15330.779411764706,17994.882352941175,313.1029411764706,145.25,154.26470588235293,1.1470588235294117,1.8235294117647058,2.6911764705882355,1.6764705882352942,1.6764705882352942,2.5294117647058822,1.838235294117647,24690.191176470587,28958.176470588234,502.9117647058824,24157.602941176472,28821.058823529413,503.1764705882353,532.5882352941177,137.11764705882354,-0.2647058823529412,3.2794117647058822,5.514705882352941,2.8823529411764706,2.8823529411764706,4.8088235294117645,3.3088235294117645
Rogue Warriors,2020.152380952381,0.0,1.6761904761904762,10.243428571428574,145.71428571428572,,,1913.095238095238,0.38095238095238093,13.152380952380952,16.333333333333332,32.0,13.152380952380952,16.333333333333332,1.2815533980582525,0.1941747572815534,0.038834951456310676,0.0,0.4666666666666667,,,,0.4029885714285715,0.9331619047619049,0.47572815533980584,2.1142857142857143,2.6,2.0294117647058822,2.519607843137255,0.43137254901960786,0.5392156862745098,0.5686274509803921,0.49019607843137253,1.6666666666666667,0.09803921568627451,0.0784313725490196,0.49514563106796117,1.058252427184466,0.941747572815534,0.3626373626373626,0.5047619047619047,0.6857142857142857,0.4095238095238095,4.742857142857143,7.085714285714285,0.4368932038834951,0.2815533980582524,0.6699029126213593,1.0970873786407767,59656.19047619047,1832.8224600000003,,2904.742619047618,2534.575653398058,98.93333333333334,3.0655495238095223,49.352380952380955,1.5110257142857144,37.51428571428571,227.9902912621359,7.000396116504857,54108.60952380952,33217.02857142857,1030.3917095238098,,50690.844660194176,-0.06474997885436892,780.0,619.0,192.77142857142857,129.27619047619046,16.266666666666666,29.25395,15497.378640776698,17802.388349514564,303.8932038834951,16135.495145631068,18322.368932038837,318.36893203883494,-638.1165048543689,-519.9805825242719,-14.475728155339805,2.3883495145631066,4.466019417475728,2.9029126213592233,2.883495145631068,4.970873786407767,2.3980582524271843,24372.893203883494,28529.11650485437,486.1456310679612,25707.59223300971,29453.174757281555,507.15533980582524,-1334.6990291262136,-924.0582524271845,-21.009708737864077,4.067961165048544,8.174757281553399,5.087378640776699,5.067961165048544,9.563106796116505,4.077669902912621
Royal Never Give Up,2020.1607142857142,0.03571428571428571,1.7857142857142858,10.252142857142859,147.32142857142858,,,1967.8839285714287,0.5446428571428571,13.919642857142858,12.071428571428571,33.160714285714285,13.919642857142858,12.071428571428571,1.5871559633027523,0.3669724770642202,0.11009174311926606,0.01834862385321101,0.5446428571428571,,,,0.4373017857142857,0.8028517857142857,0.5740740740740741,2.5625,2.392857142857143,2.4952380952380953,2.238095238095238,0.638095238095238,0.6190476190476191,0.6666666666666666,0.5714285714285714,2.7142857142857144,0.05714285714285714,0.0761904761904762,0.46296296296296297,0.9537037037037037,1.037037037037037,0.5053763440860215,0.6160714285714286,0.6339285714285714,0.5315315315315315,6.151785714285714,5.446428571428571,0.5277777777777778,0.5277777777777778,0.9166666666666666,0.7777777777777778,60344.669642857145,1827.0792196428563,,2621.580369642858,2460.2531495412836,118.75892857142857,3.5896258928571427,54.794642857142854,1.6302223214285712,43.651785714285715,256.7155963302752,7.71799082568807,58300.69642857143,36850.25892857143,1132.019447321429,,53981.394495412846,0.011330610954128443,1025.3333333333333,800.0,216.09821428571428,141.50892857142858,19.473214285714285,34.16263333333333,15837.027777777777,18311.36111111111,317.80555555555554,15504.305555555555,18130.796296296296,315.1296296296296,332.72222222222223,180.5648148148148,2.675925925925926,2.3981481481481484,4.175925925925926,1.7685185185185186,1.7685185185185186,3.2962962962962963,2.4074074074074074,25192.527777777777,29428.935185185186,510.3333333333333,24573.814814814814,29110.055555555555,508.8796296296296,618.7129629629629,318.8796296296296,1.4537037037037037,4.175925925925926,7.907407407407407,2.962962962962963,2.9537037037037037,5.722222222222222,4.185185185185185
SANDBOX Gaming,2020.0,0.0,1.78,10.026200000000001,151.0,,,1966.51,0.41,10.2,12.08,24.26,10.2,12.08,1.2,0.16,0.02,0.01,0.43,,,,0.31179200000000007,0.6903909999999999,0.46,2.14,2.58,2.111111111111111,2.484848484848485,0.41414141414141414,0.5252525252525253,0.6666666666666666,0.5050505050505051,0.0,0.050505050505050504,0.08080808080808081,0.47,0.92,1.0,0.36,0.47,0.61,0.5,4.93,6.18,0.5050505050505051,0.44,0.7,0.99,56359.25,1703.2480010000002,,2631.582159,2472.9897790000005,124.17,3.735386000000001,62.27,1.8598210000000004,53.06,260.58,7.840933999999999,55933.01,34496.64,1047.7842689999995,,52430.93,-0.023436836000000003,,874.29,200.23,137.25,12.54,32.764589000000015,15272.83,18331.91,325.2,15388.52,18428.58,326.98,-115.69,-96.67,-1.78,1.29,2.13,1.27,1.26,2.1,1.29,24015.10101010101,29121.252525252527,512.2525252525253,24402.010101010103,29534.434343434343,519.0505050505051,-386.90909090909093,-413.1818181818182,-6.797979797979798,2.8484848484848486,5.393939393939394,3.0,2.98989898989899,5.282828282828283,2.8484848484848486
SK Gaming,2020.1521739130435,0.06521739130434782,1.065217391304348,10.22978260869565,150.0,,,1982.7173913043478,0.34782608695652173,9.804347826086957,12.565217391304348,23.456521739130434,9.804347826086957,12.565217391304348,0.8695652173913043,0.10869565217391304,0.043478260869565216,0.0,0.5,,,,0.29934782608695654,0.6853282608695651,0.5869565217391305,2.5217391304347827,2.347826086956522,2.391304347826087,2.3043478260869565,0.5,0.5652173913043478,0.41304347826086957,0.9130434782608695,,0.13043478260869565,0.043478260869565216,0.41304347826086957,0.9782608695652174,0.9347826086956522,0.41304347826086957,0.5869565217391305,0.8478260869565217,0.391304347826087,4.8478260869565215,7.065217391304348,0.5,0.391304347826087,0.5217391304347826,1.3695652173913044,55712.717391304344,1672.590932608695,,2694.9483760869566,2604.718104347826,108.3913043478261,3.250541304347826,43.43478260869565,1.2933478260869566,39.130434782608695,230.41304347826087,6.895895652173914,56133.413043478264,34531.760869565216,1043.6656260869565,,53340.34782608696,-0.020168822608695652,,853.5434782608696,206.2391304347826,144.06521739130434,11.282608695652174,32.06749565217392,15323.021739130434,18059.304347826088,322.7391304347826,15381.391304347826,18143.934782608696,328.10869565217394,-58.369565217391305,-84.6304347826087,-5.369565217391305,1.2391304347826086,2.260869565217391,1.2173913043478262,1.2173913043478262,2.391304347826087,1.2608695652173914,24052.847826086956,28950.847826086956,513.8260869565217,24670.021739130436,29330.32608695652,521.1086956521739,-617.1739130434783,-379.4782608695652,-7.282608695652174,2.347826086956522,4.413043478260869,2.9347826086956523,2.9347826086956523,5.978260869565218,2.369565217391304
SeolHaeOne Prince,2020.0,0.0,1.7142857142857142,10.087023809523807,148.8095238095238,,,1967.607142857143,0.27380952380952384,9.75,16.166666666666668,21.595238095238095,9.75,16.166666666666668,0.8928571428571429,0.25,0.047619047619047616,0.03571428571428571,0.5,,,,0.28638690476190487,0.8024309523809523,0.38095238095238093,1.9166666666666667,2.7738095238095237,1.8433734939759037,2.710843373493976,0.4578313253012048,0.5421686746987951,0.46987951807228917,0.37349397590361444,4.0,0.04819277108433735,0.08433734939759036,0.4880952380952381,0.8214285714285714,1.119047619047619,0.34523809523809523,0.4880952380952381,0.6904761904761905,0.39285714285714285,3.9166666666666665,7.535714285714286,0.30120481927710846,0.27380952380952384,0.5952380952380952,1.2142857142857142,58891.80952380953,1746.0020083333332,,2921.7563714285707,2654.3929035714286,120.26190476190476,3.6003678571428575,57.11904761904762,1.6909785714285719,46.44047619047619,246.82142857142858,7.346955952380951,54101.59523809524,32654.059523809523,978.9308107142857,,51338.82142857143,-0.07755894845238094,,827.9404761904761,195.36904761904762,134.42857142857142,14.666666666666666,31.140661904761902,15203.440476190477,18030.654761904763,311.0952380952381,15754.535714285714,18446.916666666668,323.67857142857144,-551.0952380952381,-416.26190476190476,-12.583333333333334,1.6428571428571428,2.5714285714285716,2.2738095238095237,2.2738095238095237,3.107142857142857,1.6428571428571428,23657.951807228917,28639.614457831325,492.65060240963857,25195.048192771083,29626.36144578313,516.0963855421687,-1537.0963855421687,-986.7469879518072,-23.44578313253012,2.9879518072289155,5.120481927710843,4.301204819277109,4.301204819277109,6.891566265060241,2.9879518072289155
Suning,2020.107142857143,0.07142857142857142,1.8642857142857143,10.217428571428584,156.42857142857142,,,1993.9,0.5357142857142857,13.928571428571429,13.692857142857143,32.614285714285714,13.928571428571429,13.692857142857143,1.4492753623188406,0.2826086956521739,0.043478260869565216,0.028985507246376812,0.45,,,,0.42781,0.8399385714285713,0.41605839416058393,2.35,2.5,2.2406015037593985,2.3609022556390977,0.518796992481203,0.5488721804511278,0.48872180451127817,0.6842105263157895,2.857142857142857,0.08270676691729323,0.10526315789473684,0.44525547445255476,0.9927007299270073,0.9635036496350365,0.5343511450381679,0.7357142857142858,0.6285714285714286,0.49640287769784175,6.257142857142857,5.514285714285714,0.5109489051094891,0.5401459854014599,1.051094890510949,0.8394160583941606,69750.74285714286,2072.3927150000013,,2900.483544285716,2746.508219565217,127.67142857142858,3.820227142857143,54.707142857142856,1.616167142857142,44.885714285714286,267.231884057971,7.936715942028986,59117.87142857143,37402.107142857145,1128.839005714286,,54774.985507246376,0.007918608985507242,965.0,897.2857142857143,226.21428571428572,146.7,24.4,34.41025714285714,15798.328467153284,18400.912408759123,323.985401459854,15712.299270072992,18219.167883211678,318.94890510948903,86.02919708029196,181.74452554744525,5.036496350364963,1.9343065693430657,3.5547445255474455,1.9854014598540146,1.9854014598540146,3.4306569343065694,1.9343065693430657,24933.05109489051,29544.277372262775,519.2846715328467,24995.75912408759,29368.014598540147,511.5839416058394,-62.70802919708029,176.26277372262774,7.700729927007299,3.5255474452554743,6.598540145985401,3.8175182481751824,3.8175182481751824,7.1678832116788325,3.5328467153284673
T1,2020.1791044776119,0.07462686567164178,1.8134328358208955,10.215000000000016,147.01492537313433,,,1998.410447761194,0.6044776119402985,12.716417910447761,9.343283582089553,29.71641791044776,12.716417910447761,9.343283582089553,1.5820895522388059,0.30597014925373134,0.06716417910447761,0.007462686567164179,0.5746268656716418,,,,0.39571194029850737,0.667986567164179,0.5671641791044776,2.5522388059701493,2.2313432835820897,2.511278195488722,2.1654135338345863,0.6015037593984962,0.5864661654135338,0.6691729323308271,0.6541353383458647,1.0,0.05263157894736842,0.05263157894736842,0.44029850746268656,0.9477611940298507,0.9626865671641791,0.5074626865671642,0.6716417910447762,0.5149253731343284,0.5373134328358209,6.776119402985074,4.962686567164179,0.5714285714285714,0.5522388059701493,1.1044776119402986,0.6791044776119403,60029.47014925373,1796.883288059701,,2581.5421261194037,2515.5852470149252,131.67910447761193,3.9180298507462674,62.17164179104478,1.8322194029850747,48.582089552238806,285.74626865671644,8.476093283582086,60239.05223880597,38477.26865671642,1164.6637679104472,,55820.60447761194,0.05421360823134325,,907.0373134328358,237.5820895522388,154.82835820895522,22.813432835820894,34.473029104477625,15629.179104477613,18600.0223880597,333.3880597014925,15365.194029850747,18511.574626865673,332.3059701492537,263.9850746268657,88.44776119402985,1.0820895522388059,1.3208955223880596,2.201492537313433,1.0746268656716418,1.0671641791044777,1.671641791044776,1.3208955223880596,24834.187969924813,29961.646616541355,535.3157894736842,24126.360902255637,29419.556390977443,527.015037593985,707.827067669173,542.0902255639098,8.300751879699249,2.8421052631578947,5.0,2.0902255639097747,2.075187969924812,3.4586466165413534,2.8421052631578947
TSM,2020.1149425287356,0.4827586206896552,1.7471264367816093,10.21666666666666,155.17241379310346,,,2107.4137931034484,0.5172413793103449,11.689655172413794,11.183908045977011,28.32183908045977,11.689655172413794,11.183908045977011,1.0574712643678161,0.1839080459770115,0.011494252873563218,0.011494252873563218,0.5632183908045977,,,,0.33628390804597685,0.6576160919540228,0.47126436781609193,2.6091954022988504,2.6206896551724137,2.488372093023256,2.5348837209302326,0.5465116279069767,0.5930232558139535,0.6395348837209303,0.7093023255813954,1.0,0.13953488372093023,0.09302325581395349,0.5057471264367817,0.9655172413793104,0.9885057471264368,0.4367816091954023,0.7471264367816092,0.7471264367816092,0.5172413793103449,6.597701149425287,6.137931034482759,0.45977011494252873,0.5287356321839081,1.0114942528735633,1.0344827586206897,64944.93103448276,1808.1165597701142,,2649.123026436782,2596.6099747126436,120.19540229885058,3.388877011494253,51.3448275862069,1.4295275862068966,47.96551724137931,265.6666666666667,7.482716091954022,60805.206896551725,37931.597701149425,1081.2676873563214,,56140.6091954023,-0.008340002068965516,,895.9080459770115,221.32183908045977,145.13793103448276,22.64367816091954,31.953242528735636,15425.505747126437,18267.459770114943,322.6666666666667,15388.655172413793,18311.068965517243,323.0574712643678,36.85057471264368,-43.60919540229885,-0.39080459770114945,1.5057471264367817,2.586206896551724,1.2873563218390804,1.2758620689655173,2.2528735632183907,1.5057471264367817,24333.96551724138,29177.793103448275,512.7011494252873,24336.310344827587,29256.931034482757,515.7471264367816,-2.3448275862068964,-79.13793103448276,-3.045977011494253,2.8505747126436782,5.390804597701149,2.5057471264367814,2.4942528735632186,4.885057471264368,2.8505747126436782
Talon Esports,2020.0,0.44,1.94,10.068000000000001,154.0,,,2000.96,0.68,13.66,8.62,34.08,13.66,8.62,1.38,0.34,0.08,0.02,0.52,,,,0.4220900000000001,0.679912,0.6,2.82,2.08,2.7,2.04,0.66,0.78,0.78,0.48,,0.12,0.04,0.38,0.9,1.06,0.62,0.84,0.36,0.4,6.86,4.46,0.54,0.58,1.12,0.58,62287.56,1870.6710080000005,,2500.0076299999996,2590.0397120000002,115.18,3.431567999999999,53.16,1.5757659999999998,41.34,257.22,7.667994000000001,59105.24,37317.46,1125.173468,,53834.72,0.039590555199999995,,851.26,216.86,141.16,17.52,32.081384,15345.98,18476.12,324.38,15257.98,18230.64,316.34,88.0,245.48,8.04,1.44,2.06,1.28,1.28,2.18,1.44,24301.1,29627.68,513.34,23847.5,28895.3,501.76,453.6,732.38,11.58,3.26,6.4,2.4,2.38,4.36,3.26
Team Liquid,2020.2207792207791,0.35064935064935066,1.4805194805194806,10.31727272727273,144.15584415584416,,,2024.2987012987012,0.6363636363636364,12.74025974025974,9.519480519480519,30.48051948051948,12.74025974025974,9.519480519480519,1.4285714285714286,0.15584415584415584,0.025974025974025976,0.0,0.4805194805194805,,,,0.39801558441558443,0.675833766233766,0.5324675324675324,2.3766233766233764,2.4935064935064934,2.324675324675325,2.3376623376623376,0.6883116883116883,0.6103896103896104,0.4935064935064935,0.5324675324675324,,0.05194805194805195,0.15584415584415584,0.4935064935064935,1.025974025974026,0.8961038961038961,0.6623376623376623,0.961038961038961,0.44155844155844154,0.5974025974025974,7.1558441558441555,4.922077922077922,0.6103896103896104,0.5974025974025974,1.3766233766233766,0.8441558441558441,62049.61038961039,1837.704375324675,,2604.6254974025974,2567.7623051948035,107.98701298701299,3.1609259740259743,49.41558441558441,1.4350259740259743,39.87012987012987,252.3116883116883,7.397459740259739,60462.831168831166,38437.0,1150.6531896103895,,55218.71428571428,0.045012413636363637,,885.0,222.2077922077922,141.74025974025975,24.753246753246753,32.91978831168832,15658.792207792209,18597.194805194806,326.7922077922078,15263.987012987012,18134.31168831169,317.42857142857144,394.8051948051948,462.8831168831169,9.363636363636363,1.8051948051948052,3.0,1.3506493506493507,1.3506493506493507,2.1818181818181817,1.8051948051948052,24837.51948051948,29652.493506493505,518.7402597402597,24038.714285714286,28975.415584415583,504.5844155844156,798.8051948051948,677.077922077922,14.155844155844155,3.2857142857142856,5.779220779220779,2.7012987012987013,2.7012987012987013,5.038961038961039,3.2857142857142856
Team Vitality,2020.1627906976744,0.0,1.0,10.234651162790694,158.13953488372093,,,2137.9302325581393,0.23255813953488372,9.627906976744185,13.627906976744185,22.11627906976744,9.627906976744185,13.627906976744185,0.7209302325581395,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.46511627906976744,,,,0.26697906976744185,0.6684627906976744,0.4418604651162791,1.9534883720930232,3.2093023255813953,1.930232558139535,3.046511627906977,0.4418604651162791,0.4186046511627907,0.5348837209302325,0.5348837209302325,,0.023255813953488372,0.16279069767441862,0.46511627906976744,0.7906976744186046,1.0930232558139534,0.3488372093023256,0.6976744186046512,0.9069767441860465,0.46511627906976744,4.674418604651163,8.372093023255815,0.37209302325581395,0.32558139534883723,0.6046511627906976,1.627906976744186,58331.20930232558,1604.1604232558143,,2631.309348837209,2544.798034883721,133.51162790697674,3.705865116279069,49.51162790697674,1.360132558139535,55.76744186046512,272.8837209302326,7.538016279069768,59657.395348837206,36472.558139534885,1010.8844999999998,,56745.16279069767,-0.05000874651162791,,921.1860465116279,221.74418604651163,153.88372093023256,14.395348837209303,31.890806976744184,15221.441860465116,18045.79069767442,318.2325581395349,15442.53488372093,18290.325581395347,326.48837209302326,-221.09302325581396,-244.53488372093022,-8.255813953488373,1.372093023255814,2.302325581395349,1.3255813953488371,1.3255813953488371,2.1627906976744184,1.372093023255814,23873.906976744187,28824.558139534885,507.8837209302326,24642.488372093023,29463.93023255814,522.2558139534884,-768.5813953488372,-639.3720930232558,-14.372093023255815,2.5813953488372094,4.627906976744186,2.86046511627907,2.86046511627907,5.395348837209302,2.5813953488372094
Team WE,2020.1313868613138,0.08759124087591241,1.9124087591240877,10.236350364963517,150.36496350364965,,,1916.85401459854,0.5328467153284672,14.197080291970803,13.124087591240876,34.63503649635037,14.197080291970803,13.124087591240876,1.6814814814814816,0.32592592592592595,0.044444444444444446,0.007407407407407408,0.5255474452554745,,,,0.45080510948905117,0.8638686131386866,0.5851851851851851,2.613138686131387,2.153284671532847,2.5037593984962405,2.1278195488721803,0.6090225563909775,0.7368421052631579,0.6240601503759399,0.5338345864661654,3.0,0.09774436090225563,0.007518796992481203,0.6,1.0888888888888888,0.8962962962962963,0.5483870967741935,0.6715328467153284,0.5912408759124088,0.5620437956204379,5.956204379562044,5.569343065693431,0.4740740740740741,0.5333333333333333,0.8518518518518519,0.7925925925925926,60934.83211678832,1898.5970343065692,,2837.269727007299,2726.86346074074,105.13138686131387,3.2631496350364984,54.043795620437955,1.6714963503649638,43.76642335766423,239.5185185185185,7.442894074074073,56977.0,36047.14598540146,1130.3608956204378,,52824.82962962963,0.009279178,1064.5,846.0,215.6934306569343,140.62043795620437,20.014598540145986,34.417,15927.651851851851,18353.844444444443,318.9185185185185,15783.355555555556,18241.118518518517,320.48148148148147,144.2962962962963,112.72592592592592,-1.5629629629629629,2.4814814814814814,4.503703703703704,2.214814814814815,2.214814814814815,3.9851851851851854,2.4962962962962965,25207.096296296295,29521.140740740742,512.074074074074,24831.237037037037,29337.414814814816,514.7925925925925,375.85925925925926,183.72592592592594,-2.7185185185185183,4.103703703703704,7.977777777777778,3.674074074074074,3.674074074074074,7.296296296296297,4.125925925925926
ThunderTalk Gaming,2020.8,0.0,1.55,10.861500000000003,145.0,,,1984.5,0.3,10.85,16.15,25.3,10.85,16.15,0.8421052631578947,0.21052631578947367,0.05263157894736842,0.0,0.45,,,,0.32609,0.8347200000000001,0.5555555555555556,2.2,2.55,2.0555555555555554,2.5,0.3888888888888889,0.5,0.5,0.6666666666666666,3.5,0.0,0.1111111111111111,0.6111111111111112,1.1111111111111112,0.7777777777777778,0.35294117647058826,0.75,0.75,0.6842105263157895,4.75,7.25,0.3888888888888889,0.5555555555555556,0.6111111111111112,1.2222222222222223,56712.35,1700.98344,,3031.806535,2526.4363,108.65,3.252575,52.3,1.5528049999999998,45.15,253.6315789473684,7.477205263157895,57646.1,36026.15,1076.9089450000001,,55207.42105263158,-0.02389026842105263,939.0,718.0,231.85,155.75,19.95,33.6158,15893.833333333334,18443.11111111111,325.94444444444446,15998.5,18852.222222222223,332.8888888888889,-104.66666666666667,-409.1111111111111,-6.944444444444445,1.9444444444444444,3.0,2.1666666666666665,2.1666666666666665,2.8333333333333335,1.9444444444444444,24877.166666666668,29523.333333333332,521.5,25322.722222222223,30472.166666666668,533.1111111111111,-445.55555555555554,-948.8333333333334,-11.61111111111111,3.3333333333333335,5.333333333333333,4.444444444444445,4.444444444444445,7.222222222222222,3.3333333333333335
Top Esports,2020.090909090909,0.14685314685314685,1.9230769230769231,10.197902097902121,150.34965034965035,,,1943.902097902098,0.6783216783216783,15.993006993006993,12.146853146853147,36.60839160839161,15.993006993006993,12.146853146853147,1.8297872340425532,0.375886524822695,0.03546099290780142,0.0070921985815602835,0.46853146853146854,,,,0.5076314685314685,0.877941958041958,0.5460992907801419,2.6363636363636362,2.1188811188811187,2.5652173913043477,2.050724637681159,0.5942028985507246,0.6304347826086957,0.6811594202898551,0.6594202898550725,3.0,0.057971014492753624,0.043478260869565216,0.5673758865248227,1.1347517730496455,0.8368794326241135,0.6240601503759399,0.8601398601398601,0.46153846153846156,0.5454545454545454,7.314685314685315,4.72027972027972,0.5815602836879432,0.5673758865248227,1.2624113475177305,0.5957446808510638,70183.65734265734,2148.1853160839155,,2753.608472727273,2591.5590751773043,107.6923076923077,3.30183006993007,53.74125874125874,1.634079020979021,42.37762237762238,248.5035460992908,7.579829787234045,59730.79020979021,38525.006993006995,1197.3342419580413,,55201.56028368794,0.05324964557446807,840.0,838.6296296296297,223.32167832167832,140.2027972027972,24.517482517482517,33.34605555555555,15954.163120567377,18442.787234042553,328.2482269503546,15675.375886524822,18259.77304964539,317.43971631205676,278.78723404255317,183.01418439716312,10.808510638297872,2.120567375886525,3.5460992907801416,1.9716312056737588,1.9716312056737588,3.4326241134751774,2.120567375886525,25619.41134751773,29723.82978723404,524.0354609929078,24809.41843971631,29263.03546099291,507.93617021276594,809.9929078014185,460.79432624113474,16.099290780141843,4.198581560283688,7.588652482269503,3.5460992907801416,3.5460992907801416,6.659574468085107,4.198581560283688
Vici Gaming,2020.0,0.0,1.8396226415094339,10.11547169811321,143.39622641509433,,,1950.377358490566,0.5377358490566038,13.68867924528302,11.933962264150944,31.943396226415093,13.68867924528302,11.933962264150944,1.7264150943396226,0.2830188679245283,0.018867924528301886,0.0,0.4716981132075472,,,,0.4321641509433963,0.7980066037735849,0.5754716981132075,2.6320754716981134,2.141509433962264,2.5,2.0392156862745097,0.6568627450980392,0.5,0.7156862745098039,0.6274509803921569,3.75,0.08823529411764706,0.029411764705882353,0.5377358490566038,1.0377358490566038,0.9150943396226415,0.5056179775280899,0.5471698113207547,0.5660377358490566,0.5377358490566038,5.811320754716981,5.509433962264151,0.5754716981132075,0.5283018867924528,0.8584905660377359,0.8584905660377359,63041.018867924526,1926.4698188679247,,2857.9356349056607,2729.6715820754725,111.14150943396227,3.381325471698111,54.056603773584904,1.639678301886792,44.301886792452834,247.88679245283018,7.544216037735851,57369.735849056604,36097.90566037736,1115.18135,,53225.981132075474,0.01595567509433963,,,222.43396226415095,143.50943396226415,22.830188679245282,,15717.67924528302,18492.0,324.8301886792453,15700.169811320755,18323.88679245283,320.20754716981133,17.50943396226415,168.11320754716982,4.622641509433962,1.8018867924528301,3.0,1.990566037735849,1.990566037735849,3.4716981132075473,1.8113207547169812,24948.79245283019,29778.396226415094,520.7547169811321,24721.009433962263,29197.17924528302,512.122641509434,227.78301886792454,581.2169811320755,8.632075471698114,3.518867924528302,6.4245283018867925,3.2641509433962264,3.2641509433962264,5.962264150943396,3.5283018867924527
Victory Five,2020.1891891891892,0.07207207207207207,1.7927927927927927,10.283873873873874,152.25225225225225,,,1807.3783783783783,0.4144144144144144,11.675675675675675,13.91891891891892,27.495495495495497,11.675675675675675,13.91891891891892,1.2844036697247707,0.21100917431192662,0.027522935779816515,0.0,0.4774774774774775,,,,0.38679279279279283,0.8600846846846846,0.43119266055045874,1.972972972972973,2.3423423423423424,1.9357798165137614,2.302752293577982,0.3577981651376147,0.5229357798165137,0.5688073394495413,0.48623853211009177,2.0,0.03669724770642202,0.03669724770642202,0.48623853211009177,0.9724770642201835,1.0091743119266054,0.43434343434343436,0.46846846846846846,0.6036036036036037,0.5225225225225225,5.1891891891891895,6.225225225225225,0.47706422018348627,0.42201834862385323,0.6697247706422018,0.908256880733945,53899.873873873876,1773.2056522522516,,2760.3132747747763,2416.329543119265,94.74774774774775,3.1106279279279283,42.990990990990994,1.4032981981981978,37.0990990990991,213.10091743119267,6.986474311926605,52023.24324324324,32209.972972972973,1065.9657981981984,,48371.89908256881,-0.03141124761467891,959.5,765.0,194.14414414414415,128.54054054054055,17.396396396396398,30.74705,15716.80733944954,18151.018348623853,314.651376146789,15945.834862385322,18285.788990825688,319.0642201834862,-229.0275229357798,-134.77064220183487,-4.412844036697248,2.18348623853211,3.963302752293578,2.4403669724770642,2.4403669724770642,4.394495412844036,2.18348623853211,24978.394495412846,29212.45871559633,502.51376146788994,25133.256880733945,29189.871559633026,508.5229357798165,-154.86238532110093,22.587155963302752,-6.009174311926605,3.926605504587156,7.5963302752293576,4.091743119266055,4.091743119266055,7.73394495412844,3.926605504587156
