,result,kills,deaths,dragons,elders,heralds,barons,goldat15,golddiffat15
1092,0,18,24,0.0,0.0,0.0,0.0,25928.0,-4489.0
1093,1,19,20,3.0,0.0,0.0,3.0,22123.0,-5486.0
1094,0,20,19,4.0,0.0,2.0,0.0,27609.0,5486.0
1095,1,22,9,3.0,0.0,2.0,0.0,27010.0,3842.0
1096,0,9,22,0.0,0.0,0.0,0.0,23168.0,-3842.0
1097,0,3,8,3.0,0.0,1.0,0.0,23314.0,-862.0
1098,1,8,3,1.0,0.0,1.0,1.0,24176.0,862.0
1099,1,16,7,4.0,0.0,1.0,1.0,26829.0,1211.0
1100,0,7,16,0.0,0.0,1.0,0.0,25618.0,-1211.0
1101,0,6,21,0.0,0.0,1.0,0.0,24766.0,-422.0
1102,1,21,6,3.0,0.0,1.0,1.0,25188.0,422.0
1103,0,6,20,1.0,0.0,1.0,0.0,23054.0,-2108.0
1104,1,20,6,4.0,0.0,1.0,0.0,25162.0,2108.0
1105,0,31,36,3.0,0.0,0.0,2.0,24747.0,-1055.0
1106,1,36,31,2.0,0.0,2.0,1.0,25802.0,1055.0
1107,1,37,9,3.0,0.0,1.0,0.0,25758.0,3866.0
1108,0,9,37,0.0,0.0,1.0,0.0,21892.0,-3866.0
1109,0,18,19,3.0,0.0,2.0,1.0,25700.0,1697.0
1110,1,19,18,4.0,0.0,0.0,1.0,24003.0,-1697.0
1111,1,26,9,4.0,0.0,2.0,2.0,27296.0,4960.0
1112,0,9,26,1.0,0.0,0.0,0.0,22336.0,-4960.0
1113,1,12,6,3.0,0.0,1.0,0.0,24484.0,2024.0
1114,0,6,12,2.0,0.0,1.0,0.0,22460.0,-2024.0
1115,0,6,13,1.0,0.0,0.0,0.0,23943.0,-4277.0
1116,1,13,6,2.0,0.0,2.0,1.0,28220.0,4277.0
1117,0,15,13,4.0,0.0,2.0,1.0,24230.0,2167.0
1118,1,13,15,5.0,2.0,0.0,1.0,22063.0,-2167.0
1119,1,14,3,3.0,0.0,2.0,0.0,25502.0,1932.0
1120,0,3,14,0.0,0.0,0.0,0.0,23570.0,-1932.0
1121,0,7,21,0.0,0.0,1.0,0.0,25011.0,-4520.0
1122,1,21,8,5.0,1.0,1.0,1.0,29531.0,4520.0
1123,1,17,8,3.0,0.0,1.0,1.0,22685.0,-1035.0
1124,0,8,17,1.0,0.0,1.0,0.0,23720.0,1035.0
1125,0,16,23,1.0,0.0,0.0,1.0,24815.0,-3052.0
1126,1,23,16,4.0,0.0,1.0,1.0,27867.0,3052.0
1127,1,19,7,3.0,0.0,1.0,1.0,24144.0,1450.0
1128,0,7,19,3.0,0.0,1.0,1.0,22694.0,-1450.0
1129,0,9,12,3.0,0.0,0.0,1.0,22690.0,-3572.0
1130,1,12,9,3.0,0.0,2.0,1.0,26262.0,3572.0
1131,1,14,4,2.0,0.0,2.0,1.0,25583.0,1806.0
1132,0,4,14,2.0,0.0,0.0,0.0,23777.0,-1806.0
1133,1,26,15,2.0,0.0,2.0,1.0,28480.0,5473.0
1134,0,15,26,2.0,0.0,0.0,0.0,23007.0,-5473.0
1135,1,14,4,3.0,0.0,2.0,1.0,28138.0,6074.0
1136,0,4,14,1.0,0.0,0.0,0.0,22064.0,-6074.0
1137,0,14,18,3.0,0.0,1.0,0.0,22273.0,-315.0
1138,1,18,14,4.0,0.0,1.0,2.0,22588.0,315.0
1139,1,20,4,2.0,0.0,1.0,1.0,25062.0,2642.0
1140,0,4,20,3.0,0.0,1.0,0.0,22420.0,-2642.0
1141,0,3,17,3.0,0.0,0.0,0.0,22330.0,-2691.0
1142,1,17,3,4.0,0.0,2.0,2.0,25021.0,2691.0
1143,0,5,22,1.0,0.0,0.0,0.0,23056.0,-1940.0
1144,1,22,5,5.0,1.0,2.0,2.0,24996.0,1940.0
1145,1,18,5,3.0,0.0,1.0,0.0,28214.0,4704.0
1146,0,5,18,0.0,0.0,1.0,0.0,23510.0,-4704.0
1147,1,16,9,4.0,0.0,2.0,0.0,24749.0,1500.0
1148,0,9,16,2.0,0.0,0.0,1.0,23249.0,-1500.0
1149,0,9,14,1.0,0.0,1.0,0.0,23938.0,-740.0
1150,1,14,9,3.0,0.0,1.0,1.0,24678.0,740.0
1151,1,20,20,2.0,1.0,1.0,0.0,22800.0,-1739.0
1152,0,20,20,5.0,1.0,1.0,2.0,24539.0,1739.0
1153,1,14,6,3.0,0.0,1.0,1.0,23603.0,259.0
1154,0,6,14,2.0,0.0,1.0,0.0,23344.0,-259.0
1155,0,4,19,0.0,0.0,0.0,0.0,23237.0,-3159.0
1156,1,19,4,4.0,0.0,2.0,1.0,26396.0,3159.0
1157,1,13,12,4.0,0.0,2.0,0.0,23633.0,763.0
1158,0,12,13,1.0,0.0,0.0,1.0,22870.0,-763.0
1159,1,13,4,3.0,0.0,2.0,1.0,25392.0,2279.0
1160,0,4,13,1.0,0.0,0.0,0.0,23113.0,-2279.0
1161,1,10,2,2.0,0.0,1.0,1.0,23562.0,982.0
1162,0,2,10,2.0,0.0,1.0,0.0,22580.0,-982.0
1163,1,15,6,3.0,0.0,0.0,2.0,23557.0,-906.0
1164,0,6,15,2.0,0.0,2.0,0.0,24463.0,906.0
1165,0,19,18,3.0,0.0,0.0,2.0,22971.0,-3084.0
1166,1,18,19,4.0,0.0,1.0,1.0,26055.0,3084.0
1167,1,14,13,4.0,0.0,1.0,1.0,24933.0,73.0
1168,0,13,14,0.0,0.0,1.0,0.0,24860.0,-73.0
1169,0,12,18,3.0,0.0,0.0,0.0,25645.0,2627.0
1170,1,18,12,2.0,0.0,2.0,1.0,23018.0,-2627.0
1171,0,4,24,0.0,0.0,0.0,0.0,23969.0,-2458.0
1172,1,24,4,4.0,0.0,2.0,1.0,26427.0,2458.0
1173,1,14,6,5.0,1.0,0.0,1.0,24927.0,1552.0
1174,0,6,14,0.0,0.0,2.0,1.0,23375.0,-1552.0
1175,0,3,14,1.0,0.0,0.0,0.0,20775.0,-6955.0
1176,1,14,3,2.0,0.0,2.0,0.0,27730.0,6955.0
1177,1,22,10,3.0,0.0,1.0,1.0,25315.0,374.0
1178,0,10,22,1.0,0.0,1.0,0.0,24941.0,-374.0
1179,1,17,3,3.0,0.0,2.0,1.0,26968.0,2042.0
1180,0,3,17,1.0,0.0,0.0,0.0,24926.0,-2042.0
1181,1,9,7,4.0,0.0,1.0,2.0,25072.0,424.0
1182,0,7,9,1.0,0.0,1.0,0.0,24648.0,-424.0
1183,1,14,3,4.0,0.0,1.0,1.0,25167.0,2468.0
1184,0,3,14,0.0,0.0,1.0,0.0,22699.0,-2468.0
1185,1,15,8,4.0,0.0,1.0,1.0,24008.0,912.0
1186,0,8,15,2.0,0.0,1.0,0.0,23096.0,-912.0
1187,1,20,4,4.0,0.0,2.0,1.0,25345.0,3737.0
1188,0,4,20,0.0,0.0,0.0,0.0,21608.0,-3737.0
1189,1,16,13,4.0,0.0,2.0,2.0,22906.0,-1204.0
1190,0,13,16,3.0,0.0,0.0,0.0,24110.0,1204.0
1191,1,13,9,1.0,0.0,0.0,1.0,23948.0,-1214.0
1192,0,9,13,3.0,0.0,2.0,0.0,25162.0,1214.0
1193,1,14,2,2.0,0.0,1.0,1.0,24253.0,-1671.0
1194,0,2,14,2.0,0.0,1.0,0.0,25924.0,1671.0
1195,0,10,17,1.0,0.0,1.0,1.0,24780.0,-725.0
1196,1,17,10,3.0,0.0,1.0,1.0,25505.0,725.0
1197,0,10,19,2.0,0.0,2.0,0.0,25965.0,684.0
1198,1,19,10,3.0,0.0,0.0,2.0,25281.0,-684.0
1199,1,20,9,1.0,0.0,0.0,1.0,22892.0,-1789.0
1200,0,9,20,2.0,0.0,1.0,0.0,24681.0,1789.0
1201,0,9,20,0.0,0.0,0.0,0.0,24530.0,-1768.0
1202,1,20,9,3.0,0.0,2.0,0.0,26298.0,1768.0
1203,1,9,3,3.0,0.0,1.0,0.0,24288.0,1764.0
1204,0,3,9,1.0,0.0,1.0,0.0,22524.0,-1764.0
1205,1,20,5,1.0,0.0,1.0,2.0,26203.0,3977.0
1206,0,5,20,3.0,0.0,1.0,0.0,22226.0,-3977.0
1207,1,25,7,3.0,0.0,2.0,1.0,26820.0,3465.0
1208,0,7,25,3.0,0.0,0.0,0.0,23355.0,-3465.0
1209,0,0,19,0.0,0.0,1.0,0.0,22705.0,-1756.0
1210,1,19,0,4.0,0.0,1.0,1.0,24461.0,1756.0
1211,1,18,18,1.0,1.0,1.0,2.0,24754.0,-3093.0
1212,0,18,18,4.0,0.0,1.0,0.0,27847.0,3093.0
1213,1,14,2,2.0,0.0,2.0,1.0,26237.0,4071.0
1214,0,2,14,1.0,0.0,0.0,0.0,22166.0,-4071.0
1215,0,17,17,3.0,0.0,0.0,0.0,24428.0,-127.0
1216,1,17,17,3.0,0.0,2.0,2.0,24555.0,127.0
1217,1,10,6,5.0,1.0,2.0,1.0,26301.0,4411.0
1218,0,6,10,0.0,0.0,0.0,0.0,21890.0,-4411.0
1219,1,19,5,4.0,0.0,2.0,1.0,24271.0,255.0
1220,0,5,19,0.0,0.0,0.0,0.0,24016.0,-255.0
1221,1,15,4,4.0,0.0,2.0,1.0,27009.0,4457.0
1222,0,4,15,2.0,0.0,0.0,0.0,22552.0,-4457.0
1223,0,7,15,3.0,0.0,2.0,0.0,24448.0,1035.0
1224,1,15,7,4.0,0.0,0.0,0.0,23413.0,-1035.0
1225,1,11,1,4.0,0.0,2.0,1.0,24758.0,2667.0
1226,0,1,11,0.0,0.0,0.0,0.0,22091.0,-2667.0
1227,1,15,5,4.0,0.0,2.0,1.0,29353.0,5935.0
1228,0,5,15,0.0,0.0,0.0,0.0,23418.0,-5935.0
1229,1,12,8,4.0,0.0,1.0,0.0,23425.0,-369.0
1230,0,8,12,2.0,0.0,1.0,1.0,23794.0,369.0
1231,1,8,2,1.0,0.0,2.0,1.0,25295.0,1944.0
1232,0,2,8,3.0,0.0,0.0,0.0,23351.0,-1944.0
1233,0,3,18,1.0,0.0,2.0,0.0,23596.0,-248.0
1234,1,18,4,4.0,0.0,0.0,1.0,23844.0,248.0
1235,0,14,21,2.0,0.0,1.0,0.0,24059.0,-7.0
1236,1,21,14,4.0,0.0,1.0,1.0,24066.0,7.0
1237,1,14,10,3.0,0.0,1.0,0.0,23580.0,-1118.0
1238,0,10,14,3.0,0.0,1.0,2.0,24698.0,1118.0
1239,1,22,19,2.0,0.0,1.0,1.0,27007.0,1440.0
1240,0,19,22,3.0,0.0,1.0,0.0,25567.0,-1440.0
1241,1,27,12,3.0,0.0,2.0,2.0,25072.0,698.0
1242,0,12,27,2.0,0.0,0.0,0.0,24374.0,-698.0
1243,1,19,6,4.0,0.0,2.0,1.0,27536.0,4715.0
1244,0,6,19,0.0,0.0,0.0,0.0,22821.0,-4715.0
1245,1,24,22,2.0,0.0,0.0,2.0,23159.0,-4672.0
1246,0,22,24,3.0,0.0,2.0,0.0,27831.0,4672.0
1247,0,4,20,0.0,0.0,1.0,0.0,22401.0,-3992.0
1248,1,20,4,4.0,0.0,1.0,1.0,26393.0,3992.0
1249,1,16,3,2.0,0.0,2.0,1.0,25560.0,2531.0
1250,1,16,15,4.0,0.0,0.0,0.0,22345.0,603.0
1251,0,2,14,1.0,0.0,2.0,0.0,24689.0,443.0
1252,1,14,2,4.0,0.0,0.0,0.0,24246.0,-443.0
1253,0,16,25,3.0,0.0,2.0,0.0,23510.0,-867.0
1254,1,25,16,3.0,0.0,0.0,2.0,24377.0,867.0
1255,1,19,3,2.0,0.0,2.0,1.0,25272.0,2263.0
1256,0,3,19,2.0,0.0,0.0,0.0,23009.0,-2263.0
1257,0,17,18,4.0,0.0,2.0,0.0,26343.0,2841.0
1258,1,18,17,2.0,2.0,0.0,1.0,23502.0,-2841.0
1259,0,7,27,1.0,0.0,0.0,0.0,23493.0,-2780.0
1260,1,27,7,2.0,0.0,2.0,0.0,26273.0,2780.0
1261,1,19,3,3.0,0.0,1.0,1.0,24072.0,1324.0
1262,0,3,19,1.0,0.0,1.0,0.0,22748.0,-1324.0
1263,0,2,19,0.0,0.0,1.0,0.0,24509.0,-494.0
1264,1,19,2,5.0,1.0,1.0,1.0,25003.0,494.0
1265,0,4,13,4.0,0.0,1.0,0.0,25182.0,2073.0
1266,1,13,4,1.0,0.0,1.0,1.0,23109.0,-2073.0
1267,1,14,8,0.0,0.0,1.0,0.0,28038.0,2219.0
1268,0,8,14,3.0,0.0,1.0,0.0,25819.0,-2219.0
1269,1,10,12,2.0,0.0,0.0,1.0,22952.0,-605.0
1270,0,12,10,4.0,0.0,2.0,1.0,23557.0,605.0
1271,1,14,5,2.0,0.0,1.0,1.0,24681.0,1269.0
1272,0,5,14,2.0,0.0,1.0,0.0,23412.0,-1269.0
1273,0,10,28,1.0,0.0,1.0,0.0,24564.0,-1477.0
1274,1,28,10,2.0,0.0,0.0,1.0,26041.0,1477.0
1275,1,7,5,2.0,0.0,2.0,0.0,25269.0,3793.0
1276,0,4,7,2.0,0.0,0.0,0.0,21476.0,-3793.0
1277,1,14,5,4.0,0.0,2.0,1.0,26641.0,4271.0
1278,0,5,14,1.0,0.0,0.0,0.0,22370.0,-4271.0
1279,0,4,20,0.0,0.0,0.0,0.0,22282.0,-4931.0
1280,1,20,4,4.0,0.0,2.0,1.0,27213.0,4931.0
1281,1,10,3,2.0,0.0,2.0,1.0,26798.0,4582.0
1282,0,3,10,2.0,0.0,0.0,0.0,22216.0,-4582.0
1283,0,9,15,4.0,0.0,2.0,0.0,23655.0,43.0
1284,1,15,9,0.0,0.0,0.0,1.0,23612.0,-43.0
1285,0,9,16,2.0,0.0,1.0,0.0,23509.0,-983.0
1286,1,16,9,4.0,0.0,1.0,2.0,24492.0,983.0
1287,0,6,19,1.0,0.0,0.0,0.0,22341.0,-3168.0
1288,1,19,6,2.0,0.0,2.0,1.0,25509.0,3168.0
1289,0,17,19,2.0,0.0,0.0,1.0,26129.0,-46.0
1290,1,19,17,2.0,0.0,2.0,1.0,26175.0,46.0
1291,1,21,11,4.0,0.0,1.0,2.0,25212.0,1013.0
1292,0,11,21,3.0,0.0,1.0,1.0,24199.0,-1013.0
1293,0,4,20,0.0,0.0,0.0,0.0,21730.0,-5908.0
1294,1,20,4,5.0,1.0,2.0,1.0,27638.0,5908.0
1295,0,17,27,2.0,0.0,0.0,0.0,26970.0,562.0
1296,1,27,17,3.0,0.0,2.0,2.0,26408.0,-562.0
1297,1,28,17,3.0,0.0,2.0,1.0,26726.0,4560.0
1298,0,17,28,2.0,0.0,0.0,0.0,22166.0,-4560.0
1299,0,15,20,1.0,0.0,0.0,1.0,22606.0,-2277.0
1300,1,20,15,5.0,1.0,2.0,1.0,24883.0,2277.0
1301,0,11,16,1.0,0.0,2.0,0.0,28527.0,4753.0
1302,1,16,12,2.0,0.0,0.0,1.0,23774.0,-4753.0
1303,0,13,34,0.0,0.0,1.0,0.0,26011.0,-553.0
1304,1,34,13,5.0,1.0,1.0,2.0,26564.0,553.0
1305,1,21,8,4.0,0.0,2.0,2.0,23776.0,-823.0
1306,0,8,21,2.0,0.0,0.0,0.0,24599.0,823.0
1307,1,10,4,4.0,0.0,1.0,1.0,26024.0,2092.0
1308,0,4,10,1.0,0.0,1.0,0.0,23932.0,-2092.0
1309,1,21,5,4.0,0.0,2.0,0.0,28728.0,4851.0
1310,0,5,21,1.0,0.0,0.0,1.0,23877.0,-4851.0
1311,0,9,9,4.0,0.0,0.0,0.0,22906.0,349.0
1312,1,9,9,2.0,0.0,2.0,1.0,22557.0,-349.0
1313,0,6,22,3.0,0.0,1.0,0.0,24668.0,-297.0
1314,1,22,6,2.0,0.0,1.0,2.0,24965.0,297.0
1315,1,33,14,2.0,0.0,2.0,1.0,25655.0,1881.0
1316,0,14,33,2.0,0.0,0.0,0.0,23774.0,-1881.0
1317,0,5,22,1.0,0.0,1.0,0.0,22363.0,-3085.0
1318,1,22,5,3.0,0.0,1.0,1.0,25448.0,3085.0
1319,1,16,9,3.0,0.0,0.0,1.0,23670.0,-1609.0
1320,0,9,16,3.0,0.0,2.0,1.0,25279.0,1609.0
1321,1,11,4,4.0,0.0,1.0,1.0,22930.0,1055.0
1322,0,4,11,0.0,0.0,1.0,0.0,21875.0,-1055.0
1323,0,4,18,0.0,0.0,1.0,0.0,23732.0,-2829.0
1324,1,18,4,4.0,0.0,1.0,2.0,26561.0,2829.0
1325,1,29,16,4.0,0.0,2.0,0.0,27350.0,5872.0
1326,0,16,29,2.0,0.0,0.0,2.0,21478.0,-5872.0
1327,1,13,5,4.0,0.0,2.0,1.0,24545.0,985.0
1328,0,5,13,3.0,0.0,0.0,1.0,23560.0,-985.0
1329,1,20,6,3.0,0.0,1.0,1.0,25482.0,3248.0
1330,0,6,20,1.0,0.0,1.0,0.0,22234.0,-3248.0
1331,1,14,1,4.0,0.0,1.0,0.0,24944.0,3479.0
1332,0,1,14,0.0,0.0,1.0,0.0,21465.0,-3479.0
1333,0,2,14,2.0,0.0,1.0,0.0,22277.0,-1333.0
1334,1,13,2,2.0,0.0,1.0,1.0,23610.0,1333.0
1335,1,19,6,2.0,0.0,2.0,1.0,24874.0,1508.0
1336,0,6,19,2.0,0.0,0.0,0.0,23366.0,-1508.0
1337,0,6,29,2.0,0.0,0.0,1.0,24303.0,-3203.0
1338,1,29,6,4.0,0.0,2.0,2.0,27506.0,3203.0
1339,1,13,14,2.0,0.0,0.0,2.0,22680.0,-2901.0
1340,0,14,13,3.0,0.0,2.0,0.0,25581.0,2901.0
1341,1,11,5,2.0,0.0,0.0,1.0,24387.0,-169.0
1342,0,5,11,2.0,0.0,2.0,0.0,24556.0,169.0
1343,0,8,13,0.0,0.0,2.0,0.0,25255.0,392.0
1344,1,13,8,3.0,0.0,0.0,1.0,24863.0,-392.0
1345,1,18,7,4.0,0.0,2.0,2.0,25457.0,1382.0
1346,0,7,18,1.0,0.0,0.0,0.0,24075.0,-1382.0
1347,1,18,15,2.0,,2.0,2.0,24926.0,1153.0
1348,0,15,18,4.0,,0.0,0.0,23773.0,-1153.0
1349,1,10,6,4.0,0.0,2.0,1.0,25474.0,2783.0
1350,0,6,10,0.0,0.0,0.0,0.0,22691.0,-2783.0
1351,1,11,1,4.0,0.0,2.0,1.0,26651.0,3113.0
1352,0,1,11,0.0,0.0,0.0,0.0,23538.0,-3113.0
1353,0,7,17,1.0,0.0,1.0,1.0,23285.0,-2313.0
1354,1,17,7,4.0,0.0,1.0,0.0,25598.0,2313.0
1355,0,8,18,1.0,0.0,0.0,0.0,24451.0,-2469.0
1356,1,18,8,5.0,1.0,2.0,1.0,26920.0,2469.0
1357,0,4,14,5.0,1.0,2.0,1.0,24408.0,-759.0
1358,1,14,4,0.0,0.0,0.0,0.0,25167.0,759.0
1359,0,7,15,1.0,0.0,2.0,0.0,22362.0,45.0
1360,1,19,7,4.0,0.0,2.0,1.0,26131.0,2672.0
1361,0,2,12,0.0,0.0,0.0,0.0,22111.0,-2951.0
1362,1,12,2,4.0,0.0,2.0,1.0,25062.0,2951.0
1363,1,17,10,2.0,1.0,2.0,1.0,23541.0,-958.0
1364,1,18,7,3.0,0.0,2.0,0.0,25563.0,705.0
1365,0,7,18,2.0,0.0,0.0,0.0,24858.0,-705.0
1366,0,10,19,0.0,0.0,2.0,0.0,24361.0,1007.0
1367,1,19,10,5.0,1.0,0.0,1.0,23354.0,-1007.0
1368,0,4,15,2.0,0.0,2.0,0.0,22647.0,-1898.0
1369,1,15,4,3.0,0.0,0.0,2.0,24545.0,1898.0
1370,1,23,19,3.0,0.0,0.0,2.0,24133.0,-560.0
1371,0,19,23,3.0,0.0,2.0,0.0,24693.0,560.0
1372,1,16,7,1.0,0.0,1.0,0.0,24641.0,677.0
1373,0,7,16,3.0,0.0,0.0,0.0,23964.0,-677.0
1374,0,12,17,1.0,0.0,2.0,1.0,26851.0,405.0
1375,1,17,12,3.0,0.0,0.0,0.0,26446.0,-405.0
1376,0,5,21,0.0,0.0,1.0,0.0,23887.0,-1914.0
1377,1,21,5,4.0,0.0,1.0,0.0,25801.0,1914.0
1378,0,8,15,2.0,0.0,0.0,0.0,21450.0,-5685.0
1379,1,15,8,2.0,0.0,2.0,1.0,27135.0,5685.0
1380,1,16,2,4.0,0.0,2.0,2.0,26329.0,2144.0
1381,0,2,16,0.0,0.0,0.0,0.0,24185.0,-2144.0
1382,1,13,6,2.0,0.0,1.0,1.0,25067.0,1540.0
1383,0,6,13,3.0,0.0,1.0,0.0,23527.0,-1540.0
1384,0,8,16,2.0,0.0,1.0,0.0,23204.0,-2227.0
1385,1,16,8,3.0,0.0,1.0,2.0,25431.0,2227.0
1386,0,9,14,3.0,0.0,1.0,0.0,23674.0,1663.0
1387,1,14,9,3.0,0.0,1.0,1.0,22011.0,-1663.0
1388,1,21,3,3.0,0.0,2.0,1.0,26000.0,3142.0
1389,0,3,21,1.0,0.0,0.0,0.0,22858.0,-3142.0
1390,0,3,14,1.0,0.0,1.0,0.0,20242.0,-7782.0
1391,1,14,3,2.0,0.0,1.0,1.0,28024.0,7782.0
1392,0,6,18,2.0,0.0,2.0,0.0,23233.0,-367.0
1393,1,18,6,3.0,0.0,0.0,1.0,23600.0,367.0
1394,0,9,27,2.0,0.0,1.0,0.0,24709.0,-528.0
1395,1,27,9,1.0,0.0,1.0,1.0,25237.0,528.0
1396,0,19,19,3.0,0.0,2.0,0.0,26121.0,1912.0
1397,1,19,19,2.0,0.0,0.0,1.0,24209.0,-1912.0
1398,1,18,13,1.0,0.0,0.0,3.0,24055.0,-1001.0
1399,0,13,18,5.0,1.0,2.0,0.0,25056.0,1001.0
1400,1,12,3,4.0,0.0,1.0,0.0,23139.0,-1209.0
1401,0,3,12,0.0,0.0,1.0,0.0,24348.0,1209.0
1402,1,15,9,3.0,0.0,2.0,1.0,27198.0,4299.0
1403,0,9,15,2.0,0.0,0.0,0.0,22899.0,-4299.0
1404,1,11,9,1.0,0.0,0.0,0.0,24445.0,105.0
1405,0,9,11,3.0,0.0,2.0,0.0,24340.0,-105.0
1406,1,28,15,2.0,0.0,1.0,1.0,23056.0,-1645.0
1407,0,15,28,4.0,0.0,1.0,0.0,24701.0,1645.0
1408,1,34,11,2.0,0.0,2.0,1.0,27523.0,5411.0
1409,0,11,34,3.0,0.0,0.0,0.0,22112.0,-5411.0
1410,1,22,12,4.0,,2.0,1.0,24608.0,587.0
1411,0,7,23,0.0,0.0,1.0,0.0,22917.0,-3849.0
1412,0,11,17,1.0,0.0,1.0,0.0,24971.0,-198.0
1413,0,13,18,2.0,0.0,1.0,0.0,24209.0,-2796.0
1414,1,18,13,2.0,0.0,1.0,1.0,27005.0,2796.0
1415,1,22,12,3.0,0.0,0.0,2.0,23754.0,-719.0
1416,0,12,22,3.0,0.0,2.0,0.0,24473.0,719.0
1417,1,10,16,2.0,1.0,2.0,2.0,24383.0,-639.0
1418,0,16,10,4.0,0.0,0.0,1.0,25022.0,639.0
1419,0,6,18,2.0,0.0,2.0,0.0,26107.0,-244.0
1420,1,18,6,1.0,0.0,0.0,1.0,26351.0,244.0
1421,1,15,9,6.0,2.0,1.0,2.0,21990.0,-95.0
1422,0,9,15,0.0,0.0,1.0,0.0,22085.0,95.0
1423,0,3,15,2.0,0.0,2.0,0.0,22057.0,-2041.0
1424,1,15,3,2.0,0.0,0.0,1.0,24098.0,2041.0
1425,1,17,7,3.0,0.0,0.0,1.0,24630.0,356.0
1426,0,7,17,3.0,0.0,2.0,0.0,24274.0,-356.0
1427,0,4,14,0.0,0.0,1.0,0.0,23544.0,-773.0
1428,1,14,4,4.0,0.0,1.0,1.0,24317.0,773.0
1429,0,15,25,2.0,0.0,1.0,0.0,24115.0,-176.0
1430,1,25,15,4.0,0.0,1.0,2.0,24291.0,176.0
1431,0,2,12,3.0,0.0,1.0,0.0,22912.0,-741.0
1432,1,12,2,3.0,0.0,1.0,1.0,23653.0,741.0
1433,0,12,19,1.0,1.0,0.0,1.0,23377.0,-4027.0
1434,1,19,12,4.0,0.0,2.0,0.0,27404.0,4027.0
1435,1,13,1,4.0,0.0,2.0,1.0,26114.0,3607.0
1436,0,1,13,0.0,0.0,0.0,0.0,22507.0,-3607.0
1437,1,12,1,4.0,0.0,2.0,1.0,24736.0,1914.0
1438,0,1,12,1.0,0.0,0.0,0.0,22822.0,-1914.0
1439,1,16,12,1.0,0.0,0.0,1.0,24583.0,-1211.0
1440,0,9,16,3.0,0.0,2.0,0.0,25794.0,1211.0
1441,0,5,19,0.0,0.0,1.0,0.0,22916.0,-2519.0
1442,1,19,5,4.0,0.0,1.0,1.0,25435.0,2519.0
1443,1,17,5,3.0,0.0,2.0,1.0,25235.0,1181.0
1444,0,5,17,1.0,0.0,0.0,0.0,24054.0,-1181.0
1445,0,22,24,4.0,1.0,2.0,0.0,24426.0,-241.0
1446,1,24,22,4.0,0.0,0.0,3.0,24667.0,241.0
1447,1,12,5,2.0,0.0,2.0,1.0,28052.0,3245.0
1448,0,5,12,1.0,0.0,0.0,0.0,24807.0,-3245.0
1449,0,5,19,1.0,0.0,2.0,1.0,24534.0,-43.0
1450,1,19,5,4.0,0.0,0.0,0.0,24577.0,43.0
1451,0,2,17,1.0,0.0,1.0,0.0,21417.0,-5305.0
1452,1,17,2,4.0,0.0,1.0,1.0,26722.0,5305.0
1453,0,4,13,1.0,0.0,0.0,0.0,21981.0,-3739.0
1454,1,13,4,3.0,0.0,2.0,1.0,25720.0,3739.0
1455,1,16,11,3.0,0.0,2.0,1.0,25004.0,201.0
1456,0,11,16,2.0,0.0,0.0,0.0,24803.0,-201.0
1457,0,11,17,3.0,0.0,2.0,1.0,24509.0,3314.0
1458,1,17,11,3.0,0.0,0.0,2.0,21195.0,-3314.0
1459,0,1,13,1.0,0.0,1.0,0.0,21275.0,-5352.0
1460,1,13,1,3.0,0.0,1.0,1.0,26627.0,5352.0
1461,0,23,15,3.0,0.0,1.0,1.0,24032.0,-105.0
1462,1,15,23,4.0,0.0,1.0,0.0,24137.0,105.0
1463,1,21,4,4.0,0.0,1.0,1.0,26025.0,2704.0
1464,0,4,21,1.0,0.0,1.0,0.0,23321.0,-2704.0
1465,1,24,15,4.0,0.0,1.0,1.0,24923.0,1078.0
1466,0,15,24,3.0,0.0,1.0,2.0,23845.0,-1078.0
1467,0,4,13,3.0,0.0,2.0,0.0,23551.0,-1058.0
1468,1,13,4,2.0,0.0,0.0,0.0,24609.0,1058.0
1469,1,16,8,2.0,0.0,0.0,2.0,24782.0,-622.0
1470,0,8,16,3.0,0.0,2.0,0.0,25404.0,622.0
1471,1,16,4,3.0,0.0,2.0,0.0,25259.0,3442.0
1472,0,4,16,1.0,0.0,0.0,0.0,21817.0,-3442.0
1473,1,24,6,3.0,0.0,2.0,1.0,24044.0,-84.0
1474,0,6,24,1.0,0.0,0.0,0.0,24128.0,84.0
1475,1,21,5,4.0,0.0,1.0,2.0,25213.0,1356.0
1476,0,5,21,2.0,0.0,1.0,0.0,23857.0,-1356.0
1477,1,22,11,3.0,0.0,1.0,1.0,26272.0,2297.0
1478,0,11,22,2.0,0.0,1.0,1.0,23975.0,-2297.0
1479,1,18,3,2.0,0.0,0.0,1.0,28046.0,3643.0
1480,0,3,18,1.0,0.0,2.0,0.0,24403.0,-3643.0
1481,0,10,13,1.0,0.0,1.0,0.0,24854.0,214.0
1482,1,13,10,4.0,0.0,1.0,1.0,24640.0,-214.0
1483,0,4,23,2.0,0.0,0.0,0.0,25064.0,-1202.0
1484,1,23,4,4.0,0.0,2.0,1.0,26266.0,1202.0
1485,1,17,4,3.0,0.0,2.0,1.0,26704.0,3293.0
1486,0,4,17,0.0,0.0,0.0,0.0,23411.0,-3293.0
1487,0,5,21,1.0,0.0,1.0,0.0,22752.0,-4010.0
1488,1,21,5,3.0,0.0,1.0,1.0,26762.0,4010.0
